id	day1	day2	day3
ABI1	-0.660492412	-1.199938968	-4.20515376
CDH5	-3.480581825	-1.436437332	-1.385958522
FGFR3	-2.306903092	3.431909022	2.782810559
INKA2-AS1	2.381543085	-2.587896844	0.967838057
TPCN2	-1.215342079	3.272408872	-1.357973386
MTCO1P12	-1.945627489	-1.81558678	0.970250516
SMARCB1	-1.937613574	1.201459669	4.867791162
GPX1	-1.207221847	-0.864896302	-0.854389358
RBM12	-0.686679014	-2.924643139	-1.611462801
NLK	0.935134019	2.643070633	0.979270261
ITGB1-DT	-1.32830072	-0.656165679	4.671186009
AC006254.1	-2.005298842	-1.309845829	0.937185334
MSX2	3.763328523	3.309142464	-2.779164483
CXorf40B	1.171983372	2.336554202	-0.911887623
ARMCX6	-0.950875659	2.291522669	3.058203975
SURF4	-0.84669275	-2.253694269	-4.402893427
PURPL	2.361597825	-0.855416046	2.543931401
TXNRD3	-1.881763291	0.824628217	-1.309126302
VLDLR	1.090533963	1.15383275	0.764059422
LHX1-DT	3.95794215	2.015982196	0.628276985
MLX	0.528986759	-4.103467262	1.940496052
CCND2P1	-3.229442285	-1.48113694	2.054122765
TAF9B	-0.973040541	0.910593153	-3.081835831
SCN9A	-1.266940383	-2.432814104	-0.706647613
NIPSNAP3A	-1.846360107	1.307623531	1.318304303
CCR7	-3.448227183	-1.41883511	0.923125971
PDK1	1.135704654	2.061794514	2.209139251
PFKM	1.031749328	-0.972192314	-1.35454192
C9orf72	2.115890453	-1.055725027	1.130511736
HS3ST6	3.742456565	-1.800345051	-0.792011312
GXYLT2	1.69227022	2.866178475	3.083663105
TRPC1	2.314062029	1.532060422	-2.308530562
ZFP3	1.586476196	3.172103983	2.89113628
CNNM4	1.587969734	2.674655835	-0.698215484
STAP2	-1.296820326	3.381543616	0.708631015
ARID5B	-1.342775861	3.354876532	-2.723638668
ADGRD1	-1.485320736	4.421674688	4.286919888
FOLR1	-3.089264502	-0.875083508	-0.581180623
STOM	-0.885963505	-2.079401578	1.511456339
FHL1	1.09600953	-1.154379452	-2.275951201
ACOX1	-1.020384174	-0.677924863	-1.508160499
TMEM86A	1.722508402	-1.394196519	3.596195698
VPS8	1.443300311	1.534423297	-2.009354078
GNB1	-0.688899701	1.236086635	4.76179944
FLOT2	-1.458251067	-0.640657717	-1.163736135
FEZF1	3.677785206	4.243992713	4.734216181
PEX26	-1.090270862	3.19918905	-1.820793679
COQ10A	1.63814002	-4.037507518	4.644468686
FOXP2	1.139420456	2.895024429	-1.494101541
ASGR1	-1.775351187	-2.086167597	3.17879475
AC138393.1	1.61939795	1.526187512	-2.012368467
CRCT1	-3.029960617	1.73902324	-1.212844189
GS1-124K5.4	2.916744428	2.063223085	1.742197992
SMAP1	-0.508967184	-1.120286569	-1.786903562
TRIM5	-0.807769316	4.592898742	-2.205348178
BEX4	2.356972324	-1.119897672	1.664576783
RSPH3	0.871870541	-0.684634206	-0.419180768
ALG14	-1.891249096	1.674933601	-2.059379294
TMTC2	1.42032563	1.365940554	-2.005250103
TMOD1	0.833602158	-1.196970729	2.008934122
CHD5	3.435633708	-1.282314516	3.111123043
RNF34	-1.105880193	1.881123172	-3.2098137
AL354920.1	2.206070145	-1.196788921	-1.275121293
IFNLR1	1.27248667	2.614485104	1.373498386
UBAC2-AS1	1.946423426	-1.473520982	-1.76020358
CCDC22	-2.006115916	-1.432909939	-1.39287389
ABCA6	-1.81843806	2.332255943	-1.566025589
TM2D2	0.778488026	2.149399038	-0.752925041
TTLL5	1.077280359	1.958182795	-2.759826615
NCOA5	-1.16931741	4.76606187	4.345758868
ARL2BP	-1.496103144	1.886415191	0.808260543
COL5A2	-1.387048832	-2.455610502	-2.257037518
PTGER2	3.479765165	-2.243131199	-2.407320605
KIF3C	1.22535933	3.995358553	1.841225998
KDF1	-2.879232506	3.783016847	0.834995872
NDUFV2	-1.085556324	1.283280506	4.427806221
KLHL8	1.635764828	2.834466987	1.378505109
WNT3	-1.828022453	0.729851196	3.265624091
CHFR	-1.26239815	2.357706067	-1.094388466
TNFRSF14	-2.049538604	0.935116247	-2.577937641
CFAP65	3.661862373	-2.92737422	2.168246709
HOXD11	3.886226939	-0.996254156	4.096123316
SEPT4	0.981032683	4.535959934	-3.661009517
NCKAP5	0.796057833	-2.351723465	-1.620495817
HNF1A	-2.653312635	-2.946188944	-0.381512723
TTC25	3.068337925	3.008700843	-0.871577537
HS6ST3	3.682936263	-2.913048121	4.27303371
MFSD9	0.999894205	2.291901652	0.79099662
APLP2	0.716662238	1.066415541	0.917118071
PYCARD	-1.984976239	1.072620328	-1.091918362
LIPH	-1.055296309	1.388170944	-0.498253775
MANBA	1.546441636	0.879413082	-2.471846376
DRAXIN	2.433683377	-2.546823999	-2.158303353
RAB32	-1.482866109	-3.138968258	-1.34770867
SLC19A2	0.930664799	1.438092137	-2.507854408
ID4	3.652129553	-1.786757277	1.609641154
MTUS2	1.714127338	-1.519293438	-2.180468819
KCNT1	3.055523734	-2.577120048	6.105418065
NSUN7	1.856498035	2.565361902	-1.05825175
NAP1L3	3.619698193	-3.771075373	-2.74655892
SNRNP48	1.290992686	-2.236186935	1.807086205
METTL7A	-0.945850782	-0.797493244	4.485785446
DDX39B	-0.945063034	-2.393253515	1.133266177
ZXDC	0.942608725	3.297742022	-3.972025431
NTPCR	0.785360725	5.378118499	1.587892677
SGMS1-AS1	1.357548268	-2.58046309	3.681257719
RBM5	-1.060302971	2.116050844	-0.862618368
SLC51A	-1.889849127	1.501708215	2.448842957
RNF207	-1.827633582	1.460355642	1.815845645
FGF14-AS2	1.891238705	-0.726896127	1.708295398
LCMT2	-0.917090277	0.778433689	4.286349346
PREX2	2.794906781	-2.637051311	-0.897305043
CEBPD	-2.111326074	1.563495021	-3.460531998
CCT3	-1.016753376	-0.80488019	-1.695110339
ADH4	-1.812336365	-1.871117474	2.261211734
MT-ND3	-1.902618429	-2.038171938	-0.773707374
PPP4R1	-0.977143533	-3.308437876	-1.912136111
OLFML2A	2.780371641	-2.224098763	-0.867552617
AL162171.1	3.186228791	-0.916948683	3.748140709
RBM20	1.752821078	4.725989056	2.364996919
HOXC10	3.832569942	3.912557099	-3.937267536
MMP19	-1.634023814	-0.824105482	-2.470819135
DCTD	-0.891805027	-2.533980279	0.808127651
MCM9	-1.392593284	1.224116799	-1.22921939
AC017002.3	-3.638441183	3.956451657	-1.683965385
IL31RA	2.626098088	0.585143304	-0.922602771
DOK5	3.019926226	-2.550140365	-1.088753185
FAAH2	1.867167967	-4.329139855	1.286174145
PPTC7	1.443615292	-1.900842955	-0.733974678
PGR	3.642478928	-2.553830287	0.637775345
AC024475.4	3.79312213	-2.704409089	-0.996735968
ST3GAL4	1.142821456	0.79720631	-2.070609592
SPIRE1	0.963705343	-3.582137072	-1.512418657
PRTG	2.618683554	-1.514576228	3.284855059
AC097637.1	2.74139782	-1.795118712	1.460401519
WEE1	-1.353109789	1.01191289	1.712848917
UBE3D	1.534188443	2.567710859	1.723253199
UFC1	-1.493538148	-2.646444693	1.121565431
AC027020.2	3.057684985	-1.30713989	-1.901869026
ACOT9	-0.992348532	-3.96312855	-1.024455649
DBP	2.794769147	3.67133854	1.987228362
TUSC1	-1.413638455	2.129864459	1.799613117
KALRN	0.820610743	-1.23242428	-0.879529219
APOBEC3H	-3.350424342	0.942969032	-0.419630838
ANXA13	-1.553921348	1.172802656	-0.53980319
USP22	-1.107820827	-2.708762134	-1.837589161
NME7	2.264569791	2.623872778	-0.425852665
AC079777.1	-2.930435916	-1.697842662	-1.138395078
AMIGO2	1.595256096	-1.000528624	0.851325542
FAM187A	1.900065346	-2.411097055	0.958998668
FAM114A1	-0.737597451	2.428108419	3.362534558
RELL2	2.035379175	3.720129247	1.226399814
DPYSL2	1.017663869	-1.985989409	-1.32790023
TTC26	1.533894468	1.717252294	-1.673285348
PCDHAC1	2.437261534	3.491472562	2.89535573
CFHR2	-2.485980262	2.043109008	2.116747551
LGI3	2.855453208	3.601408532	0.953656024
MSL2	0.634250208	3.789907227	1.815745302
IL13RA1	-0.841099516	-1.136942671	-0.793905076
ERBB2	-1.882740296	-1.485670543	-0.89672084
ABCB9	1.943166503	-1.4178004	1.40544875
FAM171B	2.30446477	2.607701474	1.757384031
ISCA2	1.268386214	4.57783454	3.991130383
AC087482.1	1.076054489	1.193494824	-0.496746012
KBTBD4	-1.363728399	1.366655269	-2.414293249
CYP2S1	1.89029553	1.592996621	6.082447844
GLI1	2.257779678	-1.506377953	2.063151661
SFXN5	-1.260841908	0.281775013	-3.708304309
ULK2	-1.723287164	-0.562722356	-1.208012223
ITPRIP	1.337659625	-2.303544838	0.800016948
ZNF711	3.189924203	1.739150588	-2.973679921
C3orf85	-3.377116284	2.231603153	3.441297109
GEN1	-1.125551936	-1.735195713	1.901724626
TMEM159	1.526773752	3.354932288	0.571185193
HIST3H2A	2.852546535	4.572241788	-3.105030366
SLC12A5-AS1	3.529664635	-2.181467152	1.991078088
SSH1	-1.058584827	3.219235614	1.751771955
ARL3	1.479411165	0.786075356	-0.952473393
C11orf95	-1.226783591	1.353122381	-1.55918288
 IQCJ-SCHIP1	-1.605665915	-1.534053268	0.939015293
AL392172.1	2.317812522	4.476065039	3.669006068
STMN2	3.440127318	3.343261952	4.282536719
ANKRD24	2.611034435	0.817341734	-0.858788701
TMEM37	-1.257171683	2.25742285	-1.851594107
FYN	1.347329051	2.82105577	-1.07064349
PARP10	-2.516326679	2.778507086	2.246814654
ANTXR1	2.695390076	-1.050519935	-0.79299564
GPR160	2.311897916	-1.260391002	1.332242411
DNAJB3	-2.73909003	1.506805601	1.730005415
GGACT	1.125457782	-1.279523989	0.925398516
PLP2	-1.526783789	-1.326880268	-1.433084131
NKILA	2.966879693	2.829133045	-1.118934855
RBFA	-0.994549412	1.316906338	1.005987756
ZPR1	0.74748557	1.499517706	-0.550377044
CFAP52	3.632016854	3.160565829	-1.659703159
RNF115	-1.04076021	0.65499512	-0.522896866
DPCD	1.343289305	-3.687126596	3.877967505
TRIM52	1.06997551	-1.930678936	2.526767867
RALGAPA1	1.338765757	1.794101015	1.876790388
GALC	-1.661382715	-2.437914475	2.485015887
PRDM8	3.467333222	-0.884651639	-1.311404438
CA2	0.943966341	1.507539528	-1.351705177
ALB	-1.253612363	-1.451670122	0.706681434
GRIA3	-1.553901967	-1.432012149	-1.917132262
SLC32A1	3.678761262	-3.338870067	-0.773302798
AC097534.2	2.799213451	-1.160114816	-2.494880969
DDN	3.44977636	-1.786238161	-2.219430971
FCHO1	2.935390355	1.479378021	-0.951162634
HBA2	3.636586592	-1.447469977	2.656095699
CMPK1	-0.901533834	1.281158064	1.125909409
AKR1C4	-1.612275735	-1.513489709	-0.964033318
SLC3A1	-2.469485465	1.671928497	1.371024893
IFT22	1.434291259	0.412572919	-2.35891637
ALDH1A1	-1.444273997	-0.874235063	-1.945067879
CEBPA	-1.793916258	-2.465743032	0.880164788
PRR26	-1.161380111	1.282331407	2.05678698
KIAA1549	-1.01332764	0.51260312	0.593184216
AC129492.1	3.067476696	-2.486424817	-2.469455293
GPR176	-0.983365362	-1.827436654	0.964537287
PTGER4	2.10632674	1.771771012	0.897093631
SPTBN1	-0.646706952	3.059421999	1.490834012
MLF1	3.396112115	3.694298468	1.331004273
PTPN5	3.605402119	2.835570326	-1.103005375
CRLF1	2.387094589	-1.497347583	1.266713201
WDR33	-0.694107658	-1.184120554	-0.961318767
PROC	-1.458917402	-2.208520292	-1.287850825
UBP1	-0.588013019	-1.99898108	1.23738012
ADPRH	-1.42579934	2.035298144	2.519694324
CMTM3	-1.616959425	-0.925137311	2.40319812
RHBDL3	3.087856678	1.851356011	-3.117109213
IFT122	1.177447605	1.153214739	1.355055341
RAB31	1.936613017	-1.096086492	-1.151708236
ONECUT3	3.664825484	1.53151813	1.496896457
IGSF1	1.008537638	2.721685661	2.255646434
AC012640.2	2.158570199	-0.386226339	2.558244134
CDC25B	-1.516908917	1.686378261	2.014049317
PDZD4	3.206471079	1.29528965	2.19522519
CITED1	3.342718207	1.377510946	-0.972575357
XAF1	-1.206954395	-1.609967207	-1.984948478
FBXO16	1.159103816	0.668222909	3.826894494
IL1RN	-1.724568503	2.285990723	2.8180073
SCML4	-1.919058167	3.521924172	2.835011451
C14orf132	1.060385945	-1.134105226	2.613038947
NPAS1	2.511402083	5.135538736	1.228790128
PPP2R2C	1.803303885	2.014753492	1.284626899
MFAP3L	1.015324706	1.062378747	-1.959802555
CPD	1.229009683	-1.135604029	-1.497938727
AC116407.2	-2.456659442	-1.570038385	-0.873099674
UPP1	0.895336077	-3.113045378	-1.777201777
C3	-0.91197292	1.368489579	3.350299759
FABP5	1.533620323	1.073247998	1.462673127
NPTN	0.884622142	3.126921351	-1.165955921
ACKR2	-1.498396486	-1.449535453	2.755922359
ALOX15	3.091627277	-0.845709244	2.497957767
SEPHS1	-1.070326384	3.689261231	3.554783782
ANXA4	-1.346817971	0.793151179	2.677857328
SLC35C1	-1.779342363	2.193111505	1.52518689
FAM91A1	1.599416437	-0.929170351	-1.010136103
CCNL2	-0.599737733	-1.40369013	1.85855813
BID	-1.113471553	-3.256056479	1.89904323
TMCO3	-0.687957765	-0.957818625	-1.435629336
USF3	-0.902663257	-1.135251074	-1.078980844
WNT10B	2.836891033	0.607688386	-0.435686302
PCBD1	-0.891425482	-0.674410512	2.454681628
SBSPON	-2.123551226	4.87222985	0.854282018
CASC19	-3.15868435	-2.25465971	-2.770337725
ZFAND4	1.36979411	1.292270333	-2.191704216
UNK	-1.749931314	2.964129278	1.916714686
TRMT12	1.238126222	-2.694916169	0.770268171
CRYAA2	-1.806647588	-0.575328669	-0.503989434
HERC6	-1.615915759	1.189955769	1.266034097
CLDN4	-1.688357367	0.664084935	1.092952508
TTYH1	2.656947832	1.304984311	3.274739124
FES	-2.726700734	-1.079922852	0.8096865
NONO	-0.722558152	-1.351078214	0.757146899
SOCS2-AS1	-1.376452955	1.764300388	-2.02281809
GPX3	0.727573663	4.003091226	-3.961306176
AC135048.4	-2.184609873	-3.523609205	-1.137213314
HPS3	1.420220428	-3.523352305	-0.907496459
AGTR1	1.067134694	-0.791185416	0.980700721
JOSD1	0.498825798	-1.844773589	0.53844508
IL1R1	-0.739076468	1.494561423	3.601660411
N4BP2L1	1.250072365	-2.358408416	-3.649013776
BSPRY	1.378570501	-2.08171347	-0.460112646
IL32	-1.007561911	-0.700822819	-3.07092256
ACE2	-1.55273116	-2.17654017	-4.848348662
PACRG	2.35368052	-0.936348989	3.882456226
HS3ST3A1	1.986064786	0.984881612	2.682596803
WNT2B	1.709039574	-1.241069179	2.053902865
FAM118B	1.247283832	5.054897756	0.679379965
PSMB10	-2.055658069	1.989272608	1.324823616
CDIP1	-1.641898461	-0.740016805	1.987394568
LINC02381	2.704084981	-1.650416542	-0.542489207
C1QTNF3	-2.184874532	2.21288013	1.625943253
CPB2	-1.484868064	-1.576925548	-1.066932416
GALNT12	2.072277428	2.667208574	1.314257109
ZNF445	1.081348524	-2.79983391	0.752500685
PRKAR2A	-0.615559254	-2.790371463	2.407140819
RNF144B	-0.971724616	3.409380899	-1.143551594
DAW1	3.452128058	-0.679808133	2.425713623
PDIA4	-0.782990182	-1.057492614	-1.868582124
CCDC151	2.835399757	-1.064199918	0.500229409
PIGV	0.632104146	-2.015151384	3.231068679
FAM124A	1.595295002	2.277441829	0.658049138
FAM222A	2.128274993	-1.047335839	-1.410930935
LINC01503	-1.775719327	1.35880747	-1.241761816
ZIK1	2.85141608	-1.268157662	-1.545862297
SLC25A3	-0.811272869	1.487708715	3.092555426
TTC7B	0.887711617	0.775810236	1.258317709
SGCE	1.712164313	-3.160422123	-1.801771003
C3orf86	-2.8373741	0.945547482	-0.850845674
CXCL2	-2.032387659	1.886164068	-0.789686908
CTAGE4	-1.477265325	2.756897916	-1.413528997
PRKN	1.052714632	1.594779113	-1.923901472
HIF1A	-0.923585246	1.450106939	-2.114335685
OTX1	2.228959424	1.482042074	1.371821254
DBT	1.192675086	-0.949802466	1.422377053
BRAF	0.976365354	-1.478091171	-1.13802428
S100A14	1.125586873	-3.692444579	2.67709852
MINPP1	1.076276503	4.504072048	1.504479235
KHDRBS1	-0.726628854	-1.14477987	0.912034585
AACS	-1.980982763	-0.851220322	4.982412631
ANXA2	-1.616600345	-1.24998636	1.041210351
HPN	-1.799899945	2.232881155	-1.119792643
SLC39A9	1.073929041	-2.758523488	0.916068817
PCDH17	2.347370423	3.215455027	1.487809522
CAMKV	3.461724929	-3.557826135	-0.595802359
ARHGEF17	-1.784644722	3.476142205	1.190372835
PECR	1.003214412	-1.440417103	-1.058778595
SNRK	0.738605672	-1.829256563	-4.114782496
RGMB-AS1	2.013149352	3.090280428	3.195205635
NDNF	3.468935672	-2.336196413	1.314267873
DSTYK	-1.548158983	1.583828981	-1.002809913
SEL1L3	-0.780815892	1.186457782	-1.461355788
PPRC1	-1.815096327	-0.980417818	0.394744069
PECAM1	-2.2508785	1.920674128	-1.159750634
LRP12	1.338694019	-1.306845207	-1.912491296
BTBD6	-1.547233026	1.267792484	-2.229655945
PGS1	1.174129832	-2.438969577	1.405501046
LILRB4	-3.282863608	-3.405594228	2.084456209
MXI1	1.110669976	-3.920429084	-1.462402535
SCAF11	-1.508794858	-1.597244658	-0.67785576
SLC2A2	-1.627963678	5.43645645	-1.884197875
ECM1	-1.852936249	3.067642267	2.682905895
AC084033.3	1.914019022	4.458470014	-1.953232883
ZC3H7B	-2.002243337	1.800240951	0.969937407
NLN	-1.178662439	3.791095877	-0.764273915
NOS1AP	1.498138206	0.66972116	1.242006231
SORL1	0.751903167	-0.540624202	0.768376079
ADRA1A	1.218812865	1.083944395	0.63381237
RASSF8	1.425302321	2.427806983	-0.939012546
ICA1	-1.159478709	0.934341128	-0.603809031
C4orf19	0.596163983	-0.828367778	1.227650719
CRIP3	-1.240995795	-1.156197524	3.545671622
LAMA1	3.246277705	-1.73798467	0.948394038
AMDHD2	1.297923251	-1.416896288	3.721422579
SLC28A1	-1.277873986	-1.323176991	1.013151196
HRNR	1.403616427	1.439198688	1.303804598
ZFP91	-0.714851266	-3.452113206	-1.718389963
PAFAH2	-0.596465035	-1.670544411	-2.827421243
P2RX2	3.320729298	1.567122932	-1.20594187
H6PD	-1.644086873	-1.142490344	0.694570522
RUNX2	3.096906019	-2.592429142	1.861642973
ZBED6CL	-1.62098971	-1.667153714	5.06697286
C1orf198	-1.012821622	-1.346358433	-2.286732831
NTNG1	3.506155901	1.942081534	1.257767201
USP2	1.588779144	-1.224068383	0.909777192
ASAP2	0.809633467	0.725411904	3.66238609
MUC6	-2.56277978	1.983111619	-1.079055797
SLC6A3	3.319456469	2.382624835	0.880985165
STEAP1	-0.920578313	1.082455865	2.052790775
TLR4	-1.521003778	-1.578546244	-1.553671668
GPC4	2.108031827	3.093324442	-0.677967053
OIT3	-2.110463214	3.876218717	-0.69775304
ACADL	-1.370854142	-1.91511407	-2.05597839
AL033397.2	2.606379716	3.263264492	-2.341755694
ARHGAP44	1.5497304	-1.906684212	-1.127666039
KIAA0895LP1	-3.058046605	-0.720766049	-1.274716752
RNH1	-1.628457627	1.511254262	-0.594371951
GABRB1	3.507573577	-1.411969531	1.379808835
FAM9B	2.091198058	-1.427432009	-1.5094948
TSTA3	-0.967639054	0.980704321	-0.469391872
SMIM8	1.737004183	-1.611071625	-1.537309311
ANXA3	-2.022846951	3.721593201	1.860356871
GNAZ	1.341280796	0.744754207	-1.35283362
MTRR	0.782402003	-1.111109895	-1.045089103
VAMP8	-1.116962114	-2.399248829	-1.454046966
ADGRA2	2.786061694	-1.622159629	2.402265643
EFNB3	3.337841488	3.309594642	2.660204491
CENPN	-0.777981295	-2.125406628	1.200364987
FUCA2	-0.611495994	-1.553219407	-1.298426697
FIBP	0.644624095	0.885744872	-1.179631324
NRP2	1.275122808	-0.889396794	-1.058266874
ASCC2	0.869865981	0.944919008	1.132096428
AL662795.2	1.644982165	-1.938420565	-1.821738258
AP005329.3	1.902233825	0.664593129	-1.068471942
LECT2	-2.272698343	2.4717566	0.715122866
DDX11-AS1	1.841309106	-1.831579611	-0.957715914
GPT	-1.753856575	-1.431762931	2.239256989
EIF4ENIF1	-0.943870326	3.728247126	-2.147702307
CRP	-0.825329535	0.512647732	3.938822674
TUBB4B	-1.200762092	3.35397101	1.327176906
NEURL1	2.676191847	0.619608599	0.825353696
MPDU1	-1.11364652	3.400834284	-0.581338437
PF4V1	-1.722181942	-2.782805236	-2.048988989
SH3GL3	3.268178808	0.991115222	4.631305819
ANXA6	-0.48708339	2.730330623	1.250026604
CCNE1	0.920171733	-2.768024001	-0.71566165
SMIM10L2B	2.385530988	1.584751761	-2.086426741
C9orf43	1.534152545	5.409720634	2.743786592
PPP1R8	-0.995752296	-0.393408435	2.342185995
RETSAT	-0.821207846	4.553134098	-2.679332308
CALR	-0.514188262	-1.425320842	-1.291672935
ZNF77	1.910340061	-1.784182115	2.873110559
ISM1	-1.201366243	4.111263192	-0.982387884
ZNF334	1.309693776	-1.241465106	-1.261425718
DHRS4L2	-1.058550116	-1.318603921	2.422411439
AC008750.8	-3.100338656	2.244827025	-0.915232592
NOMO1	0.452708127	2.113540424	-1.602994568
CYB5D1	0.752853988	-1.627895664	2.358316243
LRRC25	1.802236838	-1.012114588	-0.463134506
FBLN5	1.115415006	-1.977382763	0.805242029
RPL34-AS1	2.456975399	-1.194211375	2.814621182
APCDD1L	-2.810440278	0.797986335	1.422754004
CHST2	2.61352922	1.678902638	2.972737977
LMCD1-AS1	2.537418912	1.407323311	0.340300676
RHO	3.195946161	0.868144362	0.560391226
ETNK2	1.343472143	-1.877213064	1.586281601
TNFSF11	-1.926588789	-0.606532694	-2.475366669
RIMKLA	1.322279652	2.448465551	-0.676985969
H3F3B	-0.915656841	1.245344345	0.658888295
ZNF184	1.550242871	0.713855566	-0.802163347
GCHFR	1.826754796	2.087760015	1.142438843
TRIM45	-0.900240539	3.695814884	-1.012469203
PIGM	0.974562826	1.73279019	1.693869556
GATA6	-1.426536	1.041471955	-1.324277429
DNAJA3	0.547457152	-1.014513766	-0.470303293
RTP3	-0.739647694	1.265041116	-1.06507053
MMP10	1.845884935	-1.084793912	-0.846048009
CLBA1	1.504854407	2.943385854	-0.963701292
UNC5D	3.243084103	-2.338088323	-0.968935159
B4GALT2	-1.537847618	-1.391535593	-0.844748197
MTCH2	-0.883914355	2.576907608	-1.798374637
IGF1R	1.588729259	-1.928493349	-0.677534848
PDZD7	2.065897712	2.294227535	-1.45272911
TAPBPL	-1.643430588	-1.371318205	1.304371654
PROX1-AS1	-1.409424669	0.605898644	-2.103056158
TMPRSS6	-1.786922027	3.338851595	-0.855112235
GABRA2	3.162436606	-0.681052584	-1.843448395
NOMO3	0.795768477	1.277303931	1.544293741
S100A11	-1.540123025	1.029630974	-2.171048036
PDK4	1.048449189	1.032420618	-0.597350178
C4A-AS1	-1.994360664	0.716491042	-0.83263324
CPED1	-1.285436541	-0.964501424	-2.07562568
FAM20B	-0.726255625	1.407194504	0.60484045
UGT1A5	-2.818352425	1.523373879	-2.208228448
NPTX1	3.236678701	2.903044575	2.135579764
DIRAS2	2.232936137	1.847515477	1.046454794
C6orf141	1.200795237	3.050701551	0.321265721
AL133370.1	-3.15786929	2.646080709	1.936392462
LINC01018	1.392103919	-1.390895164	-1.801123352
NSDHL	-0.806311601	1.650522619	1.072966891
LEF1	2.807555507	1.749406616	0.533087286
NUP50-DT	0.940039382	-2.644218818	-1.585313035
DGCR6	1.388260103	4.339124117	-0.946379268
GOLGA2P7	1.422301379	-1.476224595	-0.988349308
TGOLN2	0.457456495	2.31118105	3.007486456
HIGD2A	-1.222543225	3.431836305	3.495360717
LINC01303	-2.958423783	-2.714457187	2.503443899
LTA4H	0.804766456	4.021430137	0.94612666
C1orf74	1.155389597	-0.94700884	-0.728074481
DPYD	1.155530283	-1.320058619	-2.994359342
FGF2	-1.404229615	0.812065595	0.517248082
VNN1	-1.309671028	0.614668883	-0.953016011
SERPINI1	2.397389344	-1.07609888	-1.074649749
LEPROT	-0.86604959	-1.581235679	-1.469366529
LINC00923	1.322028059	-0.646133363	-1.070393707
IL18	-1.404643518	-1.413142364	-0.466557192
ATG4B	1.091990277	3.087575927	-2.829364468
NPHP1	1.844980688	1.047081251	-0.933884254
HOXC6	3.232793911	-0.816420902	0.812501689
SLC40A1	-1.107375364	-1.056196742	2.391348979
COPZ2	-1.1907741	4.522923246	-0.998123251
FDX2	-1.157272282	0.581606946	3.337621228
PDIA3	-0.754798452	1.965371869	0.722410572
TMEM121B	2.579351024	2.332263974	-0.891126648
EVPLL	-2.276836202	-0.581821717	-1.083380941
SLFN13	2.233861757	1.422120273	-1.664168427
AP004608.1	-2.035283612	2.052542966	-0.934434251
NNT	-1.09827246	-0.830060244	-0.85446854
EDN2	-2.431200221	-1.105636459	0.965023035
WWC3	1.069690605	1.420715404	1.808512316
TTI2	0.820951378	4.100818143	-0.883218212
ATP6V0A1	1.24898211	-1.250902534	4.744721032
NADK2	-1.347535555	-0.753747438	-1.775936345
JAK3	2.269969292	-2.87696918	1.126878795
GPAT3	1.117155078	1.476729082	-1.39338497
FILIP1	2.498757725	4.401435983	-1.828446852
PSMD10P2	1.673033308	1.517358729	-1.141807132
MINCR	1.35827581	-2.0513648	-0.838589052
AC106897.1	2.507863527	-1.851681076	-1.644638812
ZNF250	0.986614157	-1.259680014	3.585897917
FP236383.1	-1.639132141	3.02110232	1.168172595
NR5A2	-0.880884689	3.622553107	-0.523098583
VNN3	-1.651933596	1.747781197	-0.67071775
HINFP	0.613494629	3.507420508	-1.63740896
FH	1.081218448	1.104490928	3.096231085
PADI2	2.890817877	-1.005073988	-2.209728989
MGARP	2.245858547	-1.187633805	1.300817851
SCNN1A	-2.469259978	2.323048207	1.761800809
SLFN11	2.426372492	1.066930652	0.860796387
TRIM24	-0.675597325	-1.959206607	5.834417036
SLC4A4	-1.148039696	3.520521291	-0.902769353
LMNA	-1.431039153	-3.369969451	-1.38208452
MT-RNR2	-0.904419759	-0.989282548	2.619422237
ZNF521	2.978796425	3.865286456	3.270092322
LATS1	0.567792284	-0.531627992	4.38941065
SRR	0.898040275	-0.963478488	-1.806433563
SIX2	2.566380871	-1.651669453	-2.32730162
VTN	-1.112188137	2.811993223	2.114570152
HEY2	1.566197472	-0.913897712	2.719551204
UNC13B	0.504217275	2.447404401	0.765027503
SIAH3	3.232704614	-0.76897437	1.914401248
LINC02593	-2.620433359	4.421947546	-0.666180538
UGT1A1	-0.885107792	3.247174365	0.862881392
TLE3	1.771946676	-2.12444692	-0.387099871
NKAPL	2.639911677	-1.735585044	-0.98628121
IGFBP4	-1.467261872	-1.662365308	1.644223855
MMP23B	-2.159727688	1.668303181	-1.240891704
G6PC3	-1.692207993	1.295992157	2.877325635
PRIM1	1.635832124	1.180601288	4.447712918
SCPEP1	0.928531394	1.441119299	2.335039379
TNKS	0.569984508	-1.056483562	1.332944882
SFR1	1.682090948	0.902812697	-1.046200268
MRO	1.462695583	-1.616212596	-0.857599602
MTND4P12	-2.702935734	-1.262975764	2.234086309
SLC35F3	1.467692622	-0.787387644	0.886759495
IL18R1	1.042998666	2.054937635	-1.441746038
CA4	3.112423697	-1.60812732	-0.716625525
AC115618.3	-2.843989434	-1.375490395	-1.333611157
ZNF365	2.960012164	0.589436093	0.866701479
PKN3	-2.033222964	-0.689161611	-1.762419049
SKOR1	3.171912466	1.165704647	1.506613738
SPSB4	3.178111725	2.894890673	-2.299452112
AL355877.1	2.043728405	0.604941594	-1.355991687
RNF212	2.545350426	1.345213178	-1.558278621
SPINT1-AS1	-2.393154137	2.85182849	4.506425215
MNX1-AS1	3.16037867	-4.50484071	-1.16528153
PIGG	-0.591057125	1.156960472	-0.370883253
